Code,Name,Type_HS2,Group_Section,Mcp,Added_vol,RCA_final,Relatedness_final,mar_ECI,PCI_future,RCA_start,Relatedness_start,Relative_relatedness_start,Effort_Ycp
8472,Other Office Machines,"Machinery, mechanical appliances, & parts",Machines,1.0,107000936.56144434,1.2000000000000006,0.46200452288297067,0.002498594579608028,1.0943844258683164,0.8623090157468911,0.26677395899258555,0.5036838086769948,0.2679375039220244
8473,Office Machine Parts,"Machinery, mechanical appliances, & parts",Machines,1.0,0.0,2.925604055749911,0.4921020788225689,-0.0008661020309190302,0.9715129854138096,5.223962385952571,0.3766484716411571,1.79955531813346,-4.348127066395544
8474,Stone Processing Machines,"Machinery, mechanical appliances, & parts",Machines,0.0,0.0,0.19593643634176708,0.37251432681954266,0.0,0.639665444479787,0.2371724276672938,0.24833205244534023,-0.6326744281228005,1.2602882399600701
8475,Glass Working Machines,"Machinery, mechanical appliances, & parts",Machines,1.0,214246367.7109784,1.2,0.477649905837769,0.002793767231985302,1.2236700476095623,0.07377814406546518,0.25793186102965165,-0.04115090377693362,1.5046611568118786
8476,Vending Machines,"Machinery, mechanical appliances, & parts",Machines,1.0,60418640.319116294,1.1999999999999995,0.3892179794947049,0.001761610498477487,0.7715853983331393,0.30742362450343025,0.25985382206733154,0.07727699576700225,1.1051861748171432
8477,Rubberworking Machinery,"Machinery, mechanical appliances, & parts",Machines,1.0,938020593.041027,1.1999999999999997,0.4945848861595393,0.003813573913433366,1.6703453740838143,0.4205914792691757,0.252411150134669,-0.38132751634310885,0.9535598451329275
8478,Tobacco Processing Machines,"Machinery, mechanical appliances, & parts",Machines,0.0,0.0,0.23582932991324213,0.3686582602326452,-0.0,-0.040563893548040186,0.2684993269923615,0.2661171799887488,0.4632142276792239,1.14580027689804
8479,Machinery Having Individual Functions,"Machinery, mechanical appliances, & parts",Machines,1.0,5772867578.798859,1.2000000000000004,0.5210133340917419,0.004270897477299398,1.8706530950571365,0.1810798282066108,0.2601422692963929,0.09505061281609764,1.311126690805188
8480,Metal Molds,"Machinery, mechanical appliances, & parts",Machines,1.0,479591013.12291986,1.2000000000000002,0.46841264348277356,0.003370414061731802,1.4762413590385293,0.7154208478834819,0.2619488997640442,0.20637204303317336,0.4875552163227086
8481,Valves,"Machinery, mechanical appliances, & parts",Machines,1.0,2771645427.657378,1.2000000000000004,0.44198470189410966,0.0033465701430840634,1.4657977226708199,0.6135234284928567,0.2582258604852696,-0.023035168174966578,0.6456877262886089
