Code,Name,Type_HS2,Group_Section,Mcp,Added_vol,RCA_final,Relatedness_final,mar_ECI,PCI_future,RCA_start,Relatedness_start,Relative_relatedness_start,Effort_Ycp
7001,Glass Scraps,Glass & glassware,Stone And Glass,0.0,0.0,0.21755552707280013,0.22302702291205723,-0.0,-0.5411103674228185,0.17820479045343493,0.2035450921579067,1.385708324675414,1.2880815966932624
7002,Glass Balls,Glass & glassware,Stone And Glass,0.0,0.0,0.0424170648043405,0.2415638698581249,0.0,0.8430549589283461,0.02821710557510767,0.14959492131208144,-1.5716147469558468,1.7388526936749198
7003,Cast or Rolled Glass,Glass & glassware,Stone And Glass,0.0,0.0,0.15019734395348144,0.26543280157219334,0.0,0.8437602063621094,0.15835496226109405,0.1534323109563303,-1.3612650714709131,1.4906488310896395
7004,Blown Glass,Glass & glassware,Stone And Glass,0.0,0.0,0.027503775372901017,0.2780181632520143,0.0,1.026481132074322,0.01657179827557661,0.1433775037400813,-1.9124276145218526,1.7835389524771341
7005,Float Glass,Glass & glassware,Stone And Glass,0.0,0.0,0.29491953926828757,0.23407516604375092,-0.0,-0.2702483067075725,0.2785921916468441,0.19867205071506827,1.118588542439608,1.1387695559796933
7006,Glass with Edge Workings,Glass & glassware,Stone And Glass,0.0,0.0,0.13714333376056065,0.26356341955536805,0.0,0.8753807377839723,0.1371198261796904,0.15737414480352918,-1.1451902009358128,1.513993741288226
7007,Safety Glass,Glass & glassware,Stone And Glass,0.0,0.0,0.8777044769169685,0.24715308895758722,-0.003715053325024613,0.7801611982551686,1.053403920104241,0.22888754599166683,0.3935440728883994,0.024016728223937633
7008,Insulating Glass,Glass & glassware,Stone And Glass,1.0,0.0,2.1236561650135046,0.2768195296061752,-0.000702194434898452,0.710493096401797,2.6695860398876357,0.23477058921897373,0.9687905956330506,-1.6649520919856884
7009,Glass Mirrors,Glass & glassware,Stone And Glass,1.0,132244083.3560555,1.2,0.27053786449217376,0.003331802725279597,0.8829277221990931,0.9387336253152967,0.18807578701730343,0.5377456161764078,0.2037382460963435
701,Potatoes,"Edible vegetables, roots, & tubers",Vegetable Products,0.0,0.0,0.0575736791509906,0.2109138409024114,-0.0,-0.6848926545872314,0.00047427118994646845,0.1914213680691752,0.7211363984037152,1.6416228239156996
