Country,Year,ECI,ValueAdded_Agriculture_PctGDP,ValueAdded_Industry_PctGDP,ValueAdded_Services_PctGDP,Employment_Agriculture_Female_Pct,Employment_Agriculture_Pct,Employment_Total_NE_Pct,Employment_to_Population_Ratio,Employment_Industry_Female_Pct,Employment_Industry_Pct,Employment_Services_Female_Pct,Employment_Services_Pct,Labor_Force_Total,Unemployment_Rate_National,Unemployment_Rate_ILO,CO2_Emissions_Industry_Mt,CO2_Emissions_Mt,CO2_Emissions_Per_Capita
MOZ,2016,-0.996425671,23.6272810887625,20.5669830121929,44.7281700621036,81.6558214547566,71.8186115418181,,76.135,2.33560917590917,7.59828133986401,16.0085861970958,20.5830894573427,11753394.0,,3.65,1.9695,8.3319,0.304783553342609
MOZ,2017,-1.231632151,26.0749604736416,23.6070708049686,40.5397924322416,81.53197536495,71.9473675990191,,75.875,2.11182631260204,7.44186820857504,16.3561983224479,20.610772774074,12130020.0,,3.935,1.9379,8.3122,0.295110559594905
MOZ,2018,-1.211406408,25.5425597958909,25.3339200589579,39.3943049006571,81.1084971179248,71.8528341063374,,75.626,1.91239507218886,7.28056052012071,16.9791078098864,20.8665970320715,12515124.0,,4.21,1.944,8.0554,0.277593949600126
MOZ,2019,-1.199034031,24.7697818145637,23.8882628185244,40.4529777243247,80.9100899010687,71.7705840243514,,75.396,1.71934898560418,7.07962677925749,17.3705766827686,21.1497973081221,12903560.0,,4.462,2.0439,8.6293,0.288756199727081
MOZ,2020,-1.053501924,26.8819744087655,21.7539907155538,40.4876511190227,81.9485364794557,73.1793099285632,,74.227,1.5340908741938,6.71284505248461,16.5173572916225,20.1078370350452,13187062.0,,5.019,2.0279,7.9534,0.258364105041605
MOZ,2021,-1.138571447,26.8945913502365,21.9411773134421,39.034021346609,82.2596906801104,73.5138779786709,,73.848,1.30632610379737,6.50954190252048,16.433998206007,19.976564566726,13595901.0,,5.413,2.0304,9.1439,0.288380146210081
MOZ,2022,-1.168901581,25.6392221082741,23.2425949902892,39.3250878300015,81.9741583786201,73.4794529510011,73.466,73.466,1.19464901451307,6.37630430636052,16.8312073091537,20.1442503147539,14168284.0,6.789,6.789,2.0936,10.8972,0.333694203552974
MOZ,2023,,25.3716008630861,21.5079878729437,41.1086180600705,81.6769594377704,73.051175428303,,73.562,1.19188300897374,6.40173501323427,17.1311717567118,20.5470822426707,14644495.0,,6.661,2.1222,10.719,0.318684376705804
MRT,1990,,21.8860693371131,28.8129444720709,41.8875649632638,,,,,,,,,495369.0,,,0.0479,0.7071,0.362266494114899
MRT,1991,,28.5916900971699,24.908699291351,41.1014961581974,45.5148805928074,47.5483775515976,,41.802,15.0892030123636,13.9351716875465,39.395916394829,38.5164507608558,510519.0,,9.971,0.0522,0.8966,0.446127803723669
MRT,1992,,28.5455378942957,24.1266757241121,41.9072303497001,45.5214499577172,47.482562618418,,41.721,14.5186234848658,13.7244164983656,39.959926557417,38.7930208832164,533965.0,,10.052,0.0621,2.2897,1.09652872060475
MRT,1993,,28.647255294838,25.1126653808905,40.1238358715704,45.2978112537499,47.1458036547503,,41.772,14.3661084421024,13.8145837337259,40.3360803041477,39.0396126115238,559857.0,,9.85,0.0577,2.267,1.04262098450648
MRT,1994,,27.9385375966849,25.3024009151772,40.8465077401675,45.769480630492,47.5488403352334,,41.669,13.3682087051663,13.2190103453624,40.8616268335214,39.2321493194042,580159.0,,9.979,0.1685,2.3567,1.04767645837612
MRT,1995,,28.1339796728338,25.6196011901762,39.9445062226191,44.9062551305204,46.7416797846478,,41.724,13.6640945657527,13.6571689378627,41.4296503037268,39.6011512774895,594895.0,,9.766,0.1677,2.4527,1.06084860102672
MRT,1996,,27.198029562577,25.80452703493,40.5942508377695,44.2361564142906,46.1692507528114,,41.682,13.6907274518081,13.8381349750961,42.0731161339013,39.9926142720924,603191.0,,9.764,0.052,2.4292,1.03011295113027
MRT,1997,,25.0466548108579,26.8540873138344,41.6795502439938,44.4942218917495,46.4058011756607,,41.627,12.8574526752796,13.267810611221,42.6483254329709,40.3263882131182,615131.0,,9.788,0.0435,2.3872,0.99000292787394
MRT,1998,,25.9413402138283,33.5387615872984,35.98263021651,44.0886037384183,46.0576740523018,,41.498,12.6011816221318,13.2145092220824,43.309617257179,40.7276409329668,631881.0,,9.975,0.0522,2.44,0.985997621482787
MRT,1999,,26.2766556315337,32.4093951666799,36.6469802431395,43.7494621249935,45.8028052509156,,41.428,12.3823129485878,13.1676228856793,43.8682249264187,41.0295718634051,650369.0,,10.033,0.0527,2.5178,0.990597624107978
MRT,2000,,24.8287452979645,29.9518502588297,40.367653425841,43.9055218499956,46.0376676798446,,41.386,11.5130132770597,12.5472751921668,44.5814648729447,41.4150571279886,670649.0,,10.03,0.0541,1.0582,0.404906787641274
MRT,2001,,24.8689597080936,29.0361452374828,41.2732318333519,43.7560726843278,45.9718102215143,,41.155,11.0593982338889,12.2562701230888,45.1845290817833,41.7719196553969,685336.0,,10.132,0.0919,1.1705,0.436955904970957
MRT,2002,,24.2300169627578,28.4202988789773,42.0579788251562,43.2199251180205,45.5239138838217,,40.939,10.8615628593784,12.1951063673451,45.9185120226011,42.2811394835457,697153.0,,10.201,0.0924,1.2997,0.474576023632038
MRT,2003,,24.1788498451535,26.7345509917915,43.3594627143196,42.2048667865315,44.6024481805944,,40.887,11.0529380516509,12.5084235361809,46.7421951618176,42.8889719298849,709947.0,,9.911,0.0928,1.363,0.486430272736422
MRT,2004,,22.9178992193284,27.5321174229442,42.8464291437464,41.3894709597782,43.7702431475892,,40.767,11.1258218813305,12.7582772832432,47.4847071588912,43.4714795691676,723366.0,,9.77,0.1352,1.4867,0.518255187780793
MRT,2005,,20.0701967217813,33.1903258148872,40.6837476533578,40.2316284253628,42.547218198015,,40.663,11.5048578974148,13.2834831538187,48.2635136772224,44.1692986481663,737537.0,,9.59,0.1354,1.5383,0.523398815743406
MRT,2006,,16.6071438940053,43.8696653715372,34.0804263088307,38.603621635623,40.7772922692784,,40.603,12.406339039725,14.3401822268722,48.9900393246521,44.8825255038494,752518.0,,9.313,0.1593,1.6904,0.560912644425715
MRT,2007,-1.70782343,18.4325192807889,37.0052476945385,38.304859791134,38.37204484243,40.7546952827951,,40.342,11.7847195046155,13.8728805640808,49.8427752583964,45.3722804016416,768512.0,,9.482,0.1675,1.8808,0.608071168380558
MRT,2008,-1.877275812,18.5594231007108,36.4890884436152,39.238285130247,38.0308092472588,40.5020215633423,,40.054,11.3841738233513,13.6082097933513,50.5854653900487,45.8896282569632,788979.0,,9.715,0.1324,2.1028,0.660578794943186
MRT,2009,-1.793002325,19.178182151624,32.7544134822838,42.7452015890838,37.5138133612876,40.1862771283189,,39.651,10.9851711109655,13.3338812072402,51.5010155277468,46.4798416644409,813148.0,,10.214,0.1265,2.0973,0.638554789115249
MRT,2010,-1.806942937,16.7330487035243,38.1929057828319,39.9492728035458,36.917518855064,39.5310566313123,,39.521,10.8724186393966,13.4020659668451,52.2100625055394,47.0670103298342,836733.0,,10.093,0.2134,2.1069,0.621327557199794
MRT,2011,-1.270445938,14.5158947387598,44.107903772358,36.1958838869826,36.266369484994,38.7738803086558,,39.389,10.88060481369,13.5898227852682,52.8530257013161,47.6362969060761,859554.0,,9.976,0.2135,2.265,0.646623526076628
MRT,2012,-1.310545715,16.0859607599369,37.4741781393169,38.8685569000327,35.5097863327235,38.1740879939705,39.255,39.255,10.7600263972149,13.624381730814,53.7301872700617,48.2015302752155,881729.0,9.864,9.864,0.2368,2.5265,0.698114469220239
MRT,2013,-1.270183853,16.2826011052317,38.6097701314865,37.9017288839036,34.8718521112937,37.5563825616328,,38.785,10.697144528649,13.7376180988177,54.4313882463426,48.7061230194214,897627.0,,9.926,0.2481,2.3153,0.620006116243983
MRT,2014,-1.745005164,18.8142560652114,28.4373706611028,44.3634547026997,34.0490716828497,36.9489294564016,,38.299,10.5278194414685,13.7308879289686,55.4231088756818,49.3201826146299,913659.0,,10.026,0.3045,2.6827,0.697074247358851
MRT,2015,-1.688326361,20.6295456111909,22.7465105988095,46.4932179805674,33.2656783906688,36.3004238985513,,37.826,10.4785639045588,13.8457583240163,56.255390679767,49.8538177774323,930280.0,,10.104,0.3183,2.757,0.695166036764374
MRT,2016,-1.541652988,21.7392133521855,25.2197600424352,43.8844616566403,33.0748918276993,36.1025829233922,,37.311,10.23708211049,13.6910937488972,56.6883848422442,50.2063233277106,947607.0,,10.287,0.3313,2.6247,0.642260899312078
MRT,2017,-1.582907512,22.7188300742502,23.7456292323677,43.9182291052554,32.2624573785069,35.3647832735101,36.854,36.854,10.286920540234,13.8847697844053,57.4509721551247,50.7504469420846,965695.0,10.336,10.336,0.3571,3.809,0.90462166912079
MRT,2018,-1.461425017,23.655966000294,23.6350387192204,43.4303714104838,31.5870740809982,34.748587697274,,36.803,10.3068763285626,14.0382890961263,58.1063957956835,51.2131232065997,995824.0,,10.411,0.4259,4.4355,1.02255004685679
MRT,2019,-1.45217762,19.957882454072,28.5984350915107,42.835788176362,30.7920094649952,34.0103128073331,40.731,36.77,10.3072020133631,14.1590823883549,58.9004465781717,51.830604804312,1027210.0,10.416,10.416,0.4102,4.4862,1.00413903504884
MRT,2020,-1.462560126,19.1523401706647,33.6465387739026,38.980438494127,32.2132262408292,35.2203302190912,,36.067,10.2705691211337,14.188521609279,57.5162046380371,50.5911481716298,1047982.0,,11.051,0.4075,4.6354,1.00766695557148
MRT,2021,-1.352963549,19.1485811289032,32.0818928944898,41.2809978730915,32.847483095417,35.267475308936,,36.173,9.97517394570934,14.302074898471,57.1776696174828,50.430449792593,1086687.0,,11.131,0.4068,4.4111,0.931619299689918
MRT,2022,-1.215072882,21.2302013888594,29.1375503330515,44.6134039235348,31.8910925593939,34.4594768231427,,36.632,10.0565447130222,14.5119012554584,58.0523627275838,51.0287207608264,1130709.0,,10.52,0.4076,5.0263,1.03090119301334
MRT,2023,,19.1616076506323,30.9364727932156,43.0208316833302,30.8056215955942,33.4051155296335,,36.682,10.1591982906497,14.8268032180022,59.0351801137561,51.7680812523643,1170884.0,,10.37,0.4077,4.8274,0.961166094335404
MWI,1990,,32.0079380181256,29.1177870132897,28.2546238490966,,,,,,,,,4202672.0,,,0.0683,1.5368,0.160991391863188
MWI,1991,,32.9769811818939,28.7570291634613,33.0445035110944,77.1881528866391,72.949187735318,,76.748,5.88584237929977,7.88356578269471,16.9260047340611,19.1672464819873,4320767.0,,4.9,0.0739,1.7679,0.17958748817962
MWI,1992,,29.055173190171,33.4379516986835,31.5665968084055,78.170338343932,73.8711895865758,,76.66,5.84882176018836,7.79862199853432,15.9808398958797,18.3301884148899,4435670.0,,5.064,0.0717,1.9313,0.190555988759436
MWI,1993,,37.248077677665,26.0213810363464,32.4399445014388,77.5527131301982,73.2577928784716,,76.76,5.76125275292249,7.76899126605002,16.6860341168793,18.9732158554784,4489831.0,,4.988,0.0749,1.9582,0.190411846569008
MWI,1994,,18.5822645495304,22.7752399662623,51.7595081156751,77.8070259769062,73.1178563369006,,76.481,5.53995052289815,7.60710514928189,16.6530235001956,19.2750385138175,4429803.0,,5.368,0.0775,2.0402,0.20071040583404
MWI,1995,,22.3443422581962,20.4649438725609,49.55822763556,76.4922145739829,72.0664128494943,,76.88,5.51039165701924,7.61313503866746,17.9973462447272,20.3204521118382,4418806.0,,4.895,0.0746,2.0879,0.205702062350611
MWI,1996,,26.1318131267678,20.6414758960251,47.8855293974102,75.9740723737397,71.6316645701758,,76.849,5.50137750438891,7.60901266137278,18.5245034188916,20.7593227684514,4505137.0,,4.94,0.0639,2.2305,0.215460865042771
MWI,1997,,25.210732634324,19.8213745887778,52.1755541825247,75.6701409723882,71.2542053236801,,77.055,5.43662503501802,7.57792763018952,18.8932796931119,21.1678670461304,4595359.0,,4.69,0.1006,2.5128,0.237908698465779
MWI,1998,,26.774421297201,19.4927025817737,48.2887064536368,75.5825085911116,71.1103475805007,79.62,76.878,5.38860038448285,7.55092924738369,19.0288910244055,21.3387007592796,4692630.0,,4.921,0.0843,2.6671,0.247116709207073
MWI,1999,,28.6122410888132,19.5355403517942,46.8659030626791,75.5238411532808,71.0508732056446,,76.813,5.3517065417654,7.5135285458728,19.1244523049538,21.4356201632695,4803402.0,,5.002,0.1074,2.7436,0.248338945911785
MWI,2000,,29.6608890123553,19.0442214399711,45.5596539072455,75.6425967459749,71.1295031893392,,76.764,5.30994936299105,7.46932184385657,19.0474538910341,21.4011749668042,4924494.0,,5.045,0.0955,3.0984,0.273808402340698
MWI,2001,,29.3463400754759,17.8929694043274,47.8472542285068,76.419623078174,71.8269600919884,,76.612,5.25998291849581,7.37417747380644,18.3203940033302,20.7988833330477,5048546.0,,5.221,0.1074,3.1666,0.273146222506607
MWI,2002,,32.287184795846,19.8051602224861,47.1018174090037,76.4073170791331,71.846619246978,,76.582,5.22962228989147,7.32558338695983,18.3630606309754,20.8277973660622,5175917.0,,5.248,0.1056,3.1305,0.263500341738185
MWI,2003,,30.1281788478073,21.1842295520251,45.9888017430968,75.9757205076837,71.391635476307,,76.641,5.20557291930821,7.32418089561344,18.8187065730081,21.2841836280796,5309996.0,,5.165,0.0532,3.1575,0.25920295685927
MWI,2004,,28.8733040048574,18.4439345804436,46.4939592314372,75.5664896961149,70.9215558313177,84.6,76.797,5.16480486776043,7.31333986901233,19.2687054361247,21.7650849976056,5451420.0,,4.964,0.0972,3.1468,0.251729158048841
MWI,2005,,27.3766782308788,17.5211453129149,47.8108177015335,75.3815762221543,70.6589411544344,80.049,76.822,5.13947449292029,7.29116665542571,19.4789118993161,22.0498921901399,5599129.0,0.942,4.935,0.1169,3.5683,0.277904313470894
MWI,2006,,25.6738776075689,19.2118062737994,48.8725353335126,75.1114230982545,70.2485914277296,,75.743,5.07899766231785,7.28606453983858,19.8095792394277,22.4653254906571,5674340.0,,4.954,0.1276,3.7866,0.286891869131667
MWI,2007,,22.8824872507399,21.2991638406833,49.5765681184685,74.188277826717,69.2554886219346,,74.695,5.05544063085048,7.33962384215238,20.7562815424325,23.4048692502589,5749113.0,,4.876,0.1244,4.0794,0.300478560389937
MWI,2008,,24.9323563197161,18.9378891840899,49.887973712386,73.6261622431429,68.5538074510398,,73.601,5.01329057078547,7.35091784510326,21.3605471860716,24.0952747038569,5820422.0,,4.796,0.145,4.2838,0.306502016933238
MWI,2009,,25.3093021258133,18.0681311857964,50.3807859032207,72.9446746705879,67.7178796270914,,72.448,4.98986563384047,7.38279591587207,22.065423565924,24.8993244570365,5889253.0,,4.732,0.1394,4.1579,0.288827537610307
MWI,2010,,24.6321400620979,17.9317288193438,51.1943503329606,72.3050622262171,67.0688760866343,,71.164,4.97216266542074,7.41034226105237,22.7228110762343,25.5207992771017,5958706.0,,4.78,0.1271,4.4851,0.302506403583916
MWI,2011,,23.9314133083531,18.1661996680566,51.6606062394182,71.9333367021214,66.6337088007789,72.106,69.836,4.95054153267671,7.43000826765297,23.1161217652019,25.9363003665175,6026641.0,1.736,4.829,0.1293,5.7394,0.375983735889801
MWI,2012,-0.918500042,23.5292854390256,17.7185220797601,52.5104116951348,71.9601655465218,66.5835409746012,,68.294,4.92256234743941,7.41200628337524,23.1172721060388,26.0044354457914,6082605.0,,4.949,0.1486,5.683,0.361753852443003
MWI,2013,-1.017483151,23.8492870296807,17.4239449035616,52.4849872843715,71.5759496633395,66.05838433643,73.751,66.77,4.89799478874858,7.43262439071895,23.5260910082509,26.5089912728511,6138043.0,4.978,4.978,0.1439,5.0231,0.310800469452195
MWI,2014,,23.8734416539637,17.2649267145494,52.6198508476428,71.0032231289904,65.5944369192202,,65.226,4.88879411977211,7.45700723560081,24.1079475065247,26.9485388518235,6192255.0,,4.967,0.1591,4.9718,0.299117927594907
MWI,2015,,22.9948363698368,17.556172133103,53.2072107130481,70.8958459135356,65.3424897402481,,63.64,4.87726921148022,7.4618491939916,24.2268498285705,27.1956442126505,6242829.0,,4.953,0.1193,4.909,0.287318193984204
MWI,2016,,22.1929077690151,17.655842210407,53.9094692362352,70.7941317758415,65.1682407735085,,61.963,4.86999950113187,7.46328269252168,24.3358687230267,27.3684598015027,6291731.0,,5.011,0.126,4.9059,0.279415248170622
MWI,2017,,22.9262319821323,17.747962478614,53.1222211157681,70.54925478866,64.8075806603302,61.074,60.264,4.85849318683761,7.47607864197338,24.5922520245024,27.7163573137893,6338147.0,3.77,5.046,0.1515,5.408,0.299783006549716
MWI,2018,,21.632593506951,18.3907940135861,53.509369127,70.1917468637554,64.3619273476322,,60.192,4.87095460497322,7.50319005806998,24.9373319943635,28.1348825942979,6554638.0,,5.021,0.1605,5.4582,0.294590681031673
MWI,2019,,22.9473991790142,18.4990069222553,52.5126504640364,69.7007672856678,63.8845220843414,,60.13,4.86443589220833,7.52470380341047,25.4347968221239,28.5907896294689,6781042.0,,4.964,0.1646,5.6074,0.294726852321002
MWI,2020,,25.0150110062267,19.0817402966585,50.3386872937921,70.479103989574,64.9198495688403,67.645,64.36,4.8533312081233,7.41322618455309,24.6675355025321,27.6669242466066,7584986.0,0.907,5.72,0.268,5.2063,0.266526561430064
MWI,2021,,25.5328304255348,18.4239731099779,49.7686602288935,71.1416384359179,65.2502232184304,,59.374,4.59663014488903,7.35444601257392,24.2617617503762,27.3953307689957,7249519.0,,5.652,0.2614,6.1189,0.305223786714373
MWI,2022,,27.5975518762201,16.9073435383995,49.2359417778991,71.3802182365396,65.4157246269858,,59.904,4.58425918840541,7.31760770001431,24.0354934791774,27.2666676729999,7532800.0,,5.02,0.2682,5.6023,0.272369783877739
MWI,2023,,28.869380408768,19.2940863985344,45.1244920082931,71.3681439484367,65.2994551680775,,59.843,4.59575028069675,7.3286639879322,24.0361338897498,27.3718673513721,7802263.0,,5.009,0.2693,4.7047,0.222924211075164
MYS,1990,,15.2165332840671,42.1981676337955,44.1926083926067,,,63.54,,,,,,6301032.0,4.5,,4.2686,64.4242,3.61260484744973
MYS,1991,,14.3557029099198,42.1065095763891,44.8195731328261,17.8157078304814,18.9054959419233,55.377,54.233,33.9950177537099,32.8123692989236,48.1892234725951,48.2821347591531,6517412.0,0.481,3.7,5.2361,75.3061,4.10556073600581
MYS,1992,,14.572410772355,41.1462550271433,45.6643792888334,17.2394959622362,18.3180769854851,63.48,54.577,33.9305777708423,33.0654078786617,48.8299262669216,48.6164997992438,6771591.0,3.71,3.71,5.85,79.2867,4.20963640692233
MYS,1993,,13.7873561215838,40.0844396436577,47.9668281124778,16.3522458773235,17.7456155832844,63.79,54.698,33.4844632920991,33.4575226626105,50.1633378139842,48.7968469101676,7025550.0,4.11,4.11,6.1849,79.5011,4.11439644140166
MYS,1994,,13.6610372401656,40.0412358475604,47.9440911486179,15.3720709245849,17.2374938562824,,55.314,33.1218546446535,33.5572598755852,51.5060744307615,49.2052462681324,7282444.0,,3.64,6.852,87.5666,4.41799341952245
MYS,1995,-0.08998966,12.9494365608411,41.4018779806988,47.8822149204623,14.4208565948922,16.7059271951374,62.71,55.953,32.7807511757143,33.6950692351598,52.7984349438092,49.5990035697028,7547014.0,3.15,3.15,7.2242,90.9385,4.47298675262839
MYS,1996,-0.002471384,11.6804344741696,43.5282108681601,47.9005407280122,14.5654993777382,16.147311903565,64.64,56.684,30.9352948913824,33.5326872358579,54.4992057308794,50.3199877420242,7819897.0,2.52,2.52,8.1624,103.4299,4.96064596756838
MYS,1997,-0.009625872,11.1013325289661,44.5735375006654,48.2435813268511,12.0684816493889,14.3083559774355,64.0,57.095,31.0433588144005,34.9041582468403,56.8881206120283,50.7874857757242,8100507.0,2.45,2.45,8.4406,113.2477,5.29808397743593
MYS,1998,-0.014187456,13.3122442566983,43.8757533284141,48.9710248796969,12.8231497597446,15.6540417583273,62.3,57.018,29.5062561695936,33.0434790102773,57.6705565512783,51.3024792313954,8390877.0,3.2,3.2,9.1213,110.6521,5.05105900643332
MYS,1999,0.049915371,10.8423880517615,46.4590177015866,47.8827253261694,11.4753114202027,15.2800655446193,62.09,57.229,29.9077710178979,32.9554924589858,58.6169175618994,51.764441996395,8693122.0,3.43,3.43,9.2628,119.6769,5.334257522142
MYS,2000,0.173690852,8.59902188826631,48.3205714911013,46.3014974705458,11.9686371026788,15.269205079727,63.14,57.757,30.1068345954344,33.4351388739869,57.9244939278213,51.2956789479524,9003136.0,3.0,3.0,10.35,130.7612,5.69323613529471
MYS,2001,0.327282987,8.01097059098812,46.2026949988513,49.1730931223924,11.9213070323038,15.1318236626311,62.63,57.613,29.6964117520134,33.1074833927324,58.3822812156829,51.7606929446365,9319049.0,3.53,3.53,11.9664,138.4076,5.88304152527669
MYS,2002,0.333190252,8.98508140381459,45.1153796974529,48.6964168752104,11.5028454536627,14.9274836627922,62.13,57.768,27.2394052529093,31.983268584749,61.257749293428,53.0892370081835,9642825.0,3.48,3.48,14.3028,146.5505,6.08030867532827
MYS,2003,0.357018525,9.30608521643197,46.5786626994835,46.7102388190148,10.8680885332604,14.2677694612958,62.87,57.814,26.8250639177559,32.0229328319874,62.3068475489837,53.7092977067168,9976922.0,3.61,3.61,15.7428,156.5469,6.34316955354466
MYS,2004,0.472785207,9.27100209261509,48.5303176049683,44.5475985554205,10.3716129466909,14.5558364714209,62.07,57.985,24.8136734700511,30.1257514365518,64.814713583258,55.3184020509502,10324666.0,3.54,3.54,14.7262,169.5908,6.71466646648273
MYS,2005,0.588939991,8.26229170422644,46.3683224854575,44.1971529384927,10.0663141230262,14.637553282447,61.02,58.139,24.3455238037924,29.7290353840448,65.5881620731814,55.6334210318058,10688442.0,3.53,3.53,16.0874,181.1171,7.01024161142768
MYS,2006,0.660305476,8.60998284136304,46.5156572562267,43.9262781844017,9.92952935315613,14.6324627979799,,58.448,24.6916892195772,30.2585868769536,65.3787542195732,55.1089503250665,11067941.0,,3.32,17.3143,187.727,7.10605067191351
MYS,2007,0.688922579,9.98677367962245,44.5959960321039,44.5202452881234,9.88599313113135,14.7300461805556,61.06,58.677,22.4612319261158,28.4616445857605,67.6527749427529,56.8083092336839,11462139.0,3.31,3.31,18.3911,204.8805,7.58861945429411
MYS,2008,0.732817043,9.96858233467411,45.1050654004356,43.9481056537511,9.17335290412198,13.9589003961165,60.87,58.922,21.9675709070939,28.6735233682948,68.8590761887841,57.3675675218795,11872645.0,3.34,3.34,17.6674,216.128,7.83922878075814
MYS,2009,0.917538019,9.21910004390782,40.9678238412473,48.836021810826,8.70585491982565,13.496218054547,61.29,59.049,19.7169031070218,27.0122786996455,71.5772176834149,59.4915032458074,12298453.0,3.62,3.62,17.538,197.9123,7.03693732266971
MYS,2010,0.982577701,10.0899159275121,40.4989323548818,48.4774187579282,8.51138817304916,13.302480600085,58.42,59.557,20.1833581870605,27.6126866890139,71.3052536398904,59.0848327109011,12720268.0,3.32,3.32,16.9508,215.5014,7.52034773024468
MYS,2011,1.168437611,11.4533531198278,39.8242687277964,47.766725565489,7.25754980163963,11.8772375176897,62.49,60.048,20.5541532348448,28.4457123438212,72.1882969635156,59.6770501384891,13112179.0,3.05,3.05,17.4365,218.2727,7.48482299197254
MYS,2012,1.154594641,9.79375074645921,40.1350010090069,49.0223958354783,8.57214958249312,13.2511492495976,62.26,61.038,19.8444008481294,27.5753121325756,71.5834495693775,59.1735461809185,13636640.0,3.04,3.04,17.3671,219.7969,7.40984230399317
MYS,2013,1.070843059,9.11336384538206,39.8853736547897,49.9447288177857,8.08823455576957,12.6929814785273,64.31,61.955,19.8869564291824,27.9426283781274,72.024809015048,59.3643901433453,14173536.0,3.14,3.14,16.5395,237.1554,7.85952532729463
MYS,2014,1.014374601,8.87320901302643,39.9244244845871,50.1226904594272,7.97705040128995,12.5700018051896,65.7,63.091,19.5734654129168,27.7466386648955,72.4494841857932,59.6833595299149,14721580.0,2.88,2.88,17.6874,251.3897,8.18962008151058
MYS,2015,0.929584927,8.2874950827938,38.4497222119902,52.0138720406596,7.82910221892255,12.4690778902687,65.77,63.164,19.182769205286,27.5188412788598,72.9881100890837,60.0120876639206,15103051.0,3.1,3.1,18.174,252.8595,8.09596053481984
MYS,2016,1.071364525,8.46251885618027,37.6832749440922,52.531571127313,6.75653354416912,11.3671005610583,65.41,62.851,19.9153688860089,27.4867972058341,73.3280975698219,61.1460887965168,15415068.0,3.44,3.44,18.7088,247.4841,7.78504411100645
MYS,2017,1.115085817,8.59827753533139,38.114672270307,51.8821117066805,6.60883525835307,11.2939340883286,65.67,62.978,20.5828928847122,27.7174531720201,72.8082718569347,60.9886193008338,15779343.0,3.41,3.41,17.0419,237.8324,7.35056919281223
MYS,2018,1.066934219,7.51205693063821,38.2914253580498,52.9909917677737,5.99762733949179,10.6274389987205,66.04,63.41,20.2241947357498,27.1110391043493,73.7781779247584,62.2615155183785,16212579.0,3.3,3.3,17.5277,254.2848,7.72644571640815
MYS,2019,1.092613203,7.24131401562151,37.4765336887335,54.1548750822015,5.34650541549356,10.2240384296119,66.45,63.678,20.0097191475438,27.9242134883929,74.6437754369627,61.8517542998961,16636582.0,3.33,3.33,16.7057,255.1651,7.63039929073035
MYS,2020,1.076810839,8.16597089919598,35.9347266201835,54.7885939890947,5.95208697656225,10.470225235867,65.33,62.501,20.4062620139352,26.1668675751684,73.6416510095026,63.3629009801003,16871915.0,4.54,4.54,18.4483,253.08,7.46778698028461
MYS,2021,1.075578516,9.56621458844467,37.6826861838931,51.651935586827,5.3156240937413,10.2892948363062,65.44,62.574,18.2075915441849,25.9296867517211,76.4767678752754,63.7810123268587,17233270.0,4.64,4.64,18.9844,257.9155,7.5232628848407
MYS,2022,1.052736083,8.96184922741417,38.974240550053,51.0158173538955,5.19491921238661,10.0105928565176,66.54,63.62,18.1493345728717,26.0718420292351,76.6557462147417,63.9175651142473,17730042.0,3.93,3.93,19.0481,276.9845,7.98329915646393
MYS,2023,,7.76530932127302,37.5648573322214,53.5466505609237,5.06522123545441,9.74966658350567,,63.625,17.9909197643838,25.9966868796068,76.9438433790574,64.2536465368875,18064842.0,,3.858,19.2129,282.3786,8.03895132928611
NAM,1990,,9.05537470966305,29.1601481841589,53.7771376226005,,,,,,,,,435534.0,,,0.0147,1.2486,0.911850773714802
NAM,1991,,9.97332652624888,26.0876339699149,56.2425488351776,50.0425894378194,45.3131045383077,39.5,44.551,7.43836361915578,16.1638279948742,42.5190469430248,38.5230674668181,450691.0,19.14,19.14,0.0113,1.1364,0.802721511297719
NAM,1992,,7.08325314847018,25.4382888517656,58.8923100529178,49.0456848105794,44.445327715728,,44.682,7.33507194867238,15.8109092836228,43.6192432407482,39.7437630006492,465311.0,,18.896,0.0104,1.2393,0.848067708554309
NAM,1993,,7.42032440125943,22.6959543653344,60.6575312082365,48.3587842343819,44.2209271822937,,44.577,7.08424229408507,15.1815427663219,44.556973471533,40.5975300513844,480507.0,,19.078,0.0102,1.4319,0.949097134812358
NAM,1994,,10.1291600176093,24.2077606280058,56.3538969857731,47.3897454682696,43.6705994219725,44.024,44.394,6.87668587032535,14.7759830845647,45.7335686614051,41.5531672651294,495826.0,19.4,19.4,0.009,1.6524,1.06174629121303
NAM,1995,,9.44736619111258,21.7554745432999,58.7126954099126,44.0133846299462,41.0273091723854,,42.912,7.09596957836189,14.8813889698273,48.890645791692,44.0915530459071,506113.0,,21.34,0.0096,1.7902,1.11735958106818
NAM,1996,,9.32985955271323,21.1979399357399,60.1107861713871,40.474892954457,38.307250657404,,41.686,7.30245231607629,15.0300007283559,52.2226547294667,46.6627486142401,516044.0,,22.844,0.0307,1.9616,1.19166297613211
NAM,1997,,8.51022382398345,21.7987010136062,60.2865988582347,37.1469327939464,35.5025456670756,43.1,40.419,7.47117790296607,15.1568589415769,55.3824465210099,49.340847312879,525413.0,24.45,24.45,0.0483,2.029,1.20111480502751
