Country,Year,GDP_pc
COL,1998,4213.82800470051
CRI,1998,7430.1724106288
CUB,1998,3680.98418008951
CZE,1998,11850.8396211995
DEU,1998,33477.9856458764
DNK,1998,46437.1921069175
DOM,1998,3840.8718026365
DZA,1998,3410.88254401644
ECU,1998,4252.04348649475
EGY,1998,2277.28504834543
ESP,1998,22135.4045018802
ETH,1998,236.05551452188
FIN,1998,34457.4555939742
FRA,1998,31256.5073830655
GAB,1998,8949.1211008365
GBR,1998,36773.9287790406
GEO,1998,1431.79336069224
GHA,1998,992.20631798932
GIN,1998,601.907993085373
GRC,1998,16973.8293714071
GTM,1998,3089.97595220047
HKG,1998,24856.7648070417
HND,1998,1543.75794763324
HRV,1998,8577.50694428774
HUN,1998,8297.85419511945
IDN,1998,1780.20049544892
IND,1998,695.293709344799
IRL,1998,36105.9184837456
IRN,1998,3704.56563043092
IRQ,1998,3242.95733892163
ISR,1998,27620.6563115809
ITA,1998,30892.1758654455
JAM,1998,5174.28295609468
JOR,1998,3302.29942733776
JPN,1998,30795.0888900919
KAZ,1998,3750.56494562659
KEN,1998,1232.06658106635
KGZ,1998,675.058248147575
KHM,1998,499.016649050833
KOR,1998,14800.5091573641
KWT,1998,32306.668723862
LAO,1998,836.088098507116
LBN,1998,6120.45672717024
LBR,1998,528.670341826706
LBY,1998,10722.8700734717
LKA,1998,1836.38946262206
LTU,1998,6154.17245640636
MAR,1998,1931.74047851563
MDA,1998,1360.18161095544
MDG,1998,453.886174768872
MEX,1998,9161.89527783381
MKD,1998,3038.13983382569
MLI,1998,695.126372031158
MMR,1998,242.132148134742
MNG,1998,1575.67716165836
MOZ,1998,266.672705397492
MRT,1998,1383.19229722759
MWI,1998,419.313245170577
MYS,1998,5857.96702940857
NAM,1998,3025.32668011049
NER,1998,427.086030331896
NGA,1998,1419.31770917955
NIC,1998,1346.07276130615
NLD,1998,37661.7337325878
NOR,1998,65197.9463077391
NZL,1998,28780.9341788
OMN,1998,19167.755471589
PAK,1998,1026.50033720969
PAN,1998,6504.97009776294
PER,1998,3258.29746206218
PHL,1998,1746.52590513282
PNG,1998,2147.04526266919
POL,1998,6684.11477782234
PRT,1998,17671.3135082912
PRY,1998,4402.11110078307
QAT,1998,51513.5714535796
ROU,1998,4463.60791806212
RUS,1998,4515.50927734375
SAU,1998,23179.8581162861
SDN,1998,1069.27197265625
SEN,1998,995.979085689636
SGP,1998,31043.108180076
SLV,1998,2900.32064261101
SRB,1998,3699.40380796484
SVK,1998,8966.21926231252
SVN,1998,14874.2904782546
SWE,1998,38211.7233090832
TCD,1998,577.909573468712
TGO,1998,706.689579910124
THA,1998,3295.36018381294
TKM,1998,1906.90538588317
TUN,1998,2639.87498120997
TUR,1998,6261.28870069222
TZA,1998,535.363159179688
UGA,1998,487.008977266219
UKR,1998,1311.59362792969
URY,1998,11584.9491858277
USA,1998,45374.6215189233
UZB,1998,1204.09081234616
VEN,1998,3986.46661592952
VNM,1998,1110.1126773248
YEM,1998,2041.67107777046
ZAF,1998,4494.85711232358
ZMB,1998,781.663383813883
ZWE,1998,1789.35135307089
AGO,1999,2179.06426975438
ALB,1999,1841.80762760566
ARE,1999,54943.7500978656
ARG,1999,10838.3199346387
ARM,1999,1180.45341995952
AUS,1999,44755.6599721318
AUT,1999,37468.8698869794
AZE,1999,1365.56585147028
BEL,1999,34676.6051555263
BEN,1999,838.976786975768
BFA,1999,433.104727597234
BGD,1999,600.232323162952
BGR,1999,3537.34544408687
BIH,1999,2452.85188366768
BLR,1999,2460.36944195798
BOL,1999,1998.94534010592
BRA,1999,6621.63600079445
BWA,1999,5070.94772048729
CAN,1999,36391.535343959
CHE,1999,71341.3428665645
CHL,1999,8161.45168872186
CHN,1999,2076.81812919622
CIV,1999,1770.86540389357
CMR,1999,1138.36298546565
COD,1999,376.62289344811
COG,1999,1986.8478922289
COL,1999,3967.11339937681
CRI,1999,7584.42136977783
CUB,1999,3895.54643322661
CZE,1999,12026.4688076608
DEU,1999,34168.8308210083
DNK,1999,47657.1731901716
DOM,1999,4004.19876842647
DZA,1999,3471.49196276497
ECU,1999,3979.19293611513
EGY,1999,2361.86425101237
ESP,1999,23017.838771323
ETH,1999,240.604711286049
FIN,1999,35886.4949080548
FRA,1999,32152.7207478734
GAB,1999,7944.64517936466
GBR,1999,37730.7155591161
GEO,1999,1503.46298776734
GHA,1999,1010.88194916348
GIN,1999,611.007685844967
GRC,1999,17358.4346978294
GTM,1999,3129.12077244858
HKG,1999,25237.6579989129
HND,1999,1677.77949120879
HRV,1999,8541.53260365793
HUN,1999,8578.19506388065
IDN,1999,1767.51466729756
IND,1999,742.53920839445
IRL,1999,39460.4758655009
IRN,1999,3725.31745828772
IRQ,1999,3691.74051342002
ISR,1999,27814.0260563783
ITA,1999,31405.2609007683
JAM,1999,5187.99579646328
JOR,1999,3341.65644275163
JPN,1999,30636.2661169604
KAZ,1999,3899.65723139778
KEN,1999,1224.63404639886
KGZ,1999,689.414278205464
KHM,1999,552.901492232643
KOR,1999,16402.9168341094
KWT,1999,30798.0947114833
LAO,1999,881.634129609675
LBN,1999,5982.41788354308
LBR,1999,609.040903258705
LBY,1999,10643.1452796026
LKA,1999,1880.1067802774
LTU,1999,6129.99843995634
MAR,1999,1935.47875976563
MDA,1999,1316.43254916007
MDG,1999,460.034389996571
MEX,1999,9264.97729259968
MKD,1999,3154.84918240006
MLI,1999,707.881746309111
MMR,1999,265.455335148419
MNG,1999,1601.31353865438
MOZ,1999,291.560018665606
MRT,1999,1396.17220086364
MWI,1999,422.099909963762
MYS,1999,6070.95621987091
NAM,1999,3050.46098873323
NER,1999,411.735699209485
NGA,1999,1390.46921139078
NIC,1999,1420.31830106942
NLD,1999,39298.7334353319
NOR,1999,66094.7354532983
NZL,1999,30169.7402015621
OMN,1999,18965.2142322448
PAK,1999,1035.49888206288
PAN,1999,6709.72274201339
PER,1999,3250.37802318947
PHL,1999,1759.42105225652
PNG,1999,2112.0950973955
POL,1999,6998.79475144289
PRT,1999,18258.0911720943
PRY,1999,4252.49065726724
QAT,1999,50917.3350804671
ROU,1999,4453.78126046181
RUS,1999,4819.38037109375
SAU,1999,22214.4256445476
SDN,1999,1074.88098144531
SEN,1999,1033.76396461633
SGP,1999,32557.0469904063
SLV,1999,2946.4330235012
SRB,1999,3329.4517344386
SVK,1999,8914.68326467255
SVN,1999,15646.6885879812
SWE,1999,39786.0271902555
TCD,1999,554.148900757095
TGO,1999,704.043845128067
THA,1999,3403.08737356896
TKM,1999,2181.15938103368
TUN,1999,2766.57007135231
TUR,1999,5989.55700860592
TZA,1999,546.605529785156
UGA,1999,509.455395054388
UKR,1999,1319.533203125
URY,1999,11357.0866859804
USA,1999,47004.469017723
UZB,1999,1238.36591553108
VEN,1999,3675.99104079837
VNM,1999,1148.04465210832
YEM,1999,2053.79786274001
ZAF,1999,4552.85007973031
ZMB,1999,796.377985981253
ZWE,1999,1746.22663873399
AGO,2000,2172.46326720494
ALB,2000,1991.91435867116
ARE,2000,56939.2701807931
ARG,2000,10631.6503639029
ARM,2000,1229.21510436102
AUS,2000,45979.0765654048
AUT,2000,38571.0858780001
AZE,2000,1504.73106706035
BEL,2000,35878.3153586195
BEN,2000,861.213292013209
BFA,2000,428.309796566198
BGD,2000,620.560472822105
BGR,2000,3717.92889906166
BIH,2000,2567.34136989735
BLR,2000,2615.36376799462
BOL,2000,2014.19024658446
BRA,2000,6817.78345634413
BWA,2000,5062.64289173588
CAN,2000,37906.8601321366
CHE,2000,73749.9389517966
CHL,2000,8465.35303258864
CHN,2000,2237.44298500334
CIV,2000,1717.95385651231
CMR,2000,1151.27689302947
COD,2000,339.52682222392
COG,2000,2057.01922023551
COL,2000,4016.80951748167
CRI,2000,7726.51985682031
CUB,2000,4112.26168350671
CZE,2000,12543.9364342367
DEU,2000,35104.1308467844
DNK,2000,49266.9882757886
DOM,2000,4123.10573163115
DZA,2000,3553.32420521991
ECU,2000,3953.39879728357
EGY,2000,2458.60835003016
ESP,2000,24106.8818529374
ETH,2000,247.505413659694
FIN,2000,37872.6020343504
FRA,2000,33255.1379642335
GAB,2000,7596.09970650519
GBR,2000,39297.1366317267
GEO,2000,1561.19867638847
GHA,2000,1022.27520714566
GIN,2000,614.137235083638
GRC,2000,18002.9064613985
GTM,2000,3165.9323746889
HKG,2000,26933.2377453994
HND,2000,1789.47798512637
HRV,2000,8880.26980689876
HUN,2000,8979.73578602949
IDN,2000,1828.10265968361
IND,2000,756.704109527449
IRL,2000,42599.4803921319
IRN,2000,3885.30183360649
IRQ,2000,4172.78025105244
ISR,2000,29413.4894578106
ITA,2000,32609.66746283
JAM,2000,5197.39692210665
JOR,2000,3412.07673213708
JPN,2000,31430.631130325
KAZ,2000,4269.33016782791
KEN,2000,1195.41296851656
KGZ,2000,718.342832397662
KHM,2000,598.561915252147
KOR,2000,17763.1353417297
KWT,2000,31341.9780819419
LAO,2000,917.228038617529
LBN,2000,5958.97836750301
LBR,2000,754.850917360951
LBY,2000,10853.8059516526
LKA,2000,1956.93310381072
LTU,2000,6384.30865426374
MAR,2000,1957.14135742188
MDA,2000,1346.91567176561
MDG,2000,465.529509827021
MEX,2000,9581.96970210753
MKD,2000,3283.37934095351
MLI,2000,682.49742045713
MMR,2000,298.590464510138
MNG,2000,1598.31282040605
MOZ,2000,287.390630344484
MRT,2000,1304.64439067179
MWI,2000,418.592985038462
MYS,2000,6455.61419792583
NAM,2000,3083.59657884697
NER,2000,392.898616941042
NGA,2000,1421.67987952013
NIC,2000,1458.37490084556
NLD,2000,40665.338169599
NOR,2000,67846.5968643534
NZL,2000,30853.807635459
OMN,2000,19881.7364316776
PAK,2000,1049.54229686852
PAN,2000,6856.1491877083
PER,2000,3286.27308475523
PHL,2000,1793.34761146436
PNG,2000,1989.57882204274
POL,2000,7401.57697647848
PRT,2000,18822.0933092937
PRY,2000,4074.48953320457
QAT,2000,52234.3615212341
ROU,2000,4569.31124324524
RUS,2000,5323.66650390625
SAU,2000,22247.8566987439
SDN,2000,1111.11865234375
SEN,2000,1048.37474052363
SGP,2000,34890.0811365168
SLV,2000,2964.89346881406
SRB,2000,3542.35365914848
SVK,2000,8997.21199594319
SVN,2000,16146.1216848394
SWE,2000,41561.7747635857
TCD,2000,530.600331270541
TGO,2000,679.533421599502
THA,2000,3514.71662970608
TKM,2000,2255.01496788934
TUN,2000,2864.54703666618
TUR,2000,6326.25746472488
TZA,2000,555.348083496094
UGA,2000,509.19755319016
UKR,2000,1409.22265625
URY,2000,11096.3309569487
USA,2000,48379.7551705781
UZB,2000,1269.72137546219
VEN,2000,3740.0195496928
VNM,2000,1212.19657794381
YEM,2000,2114.67265566851
ZAF,2000,4700.87555500704
ZMB,2000,804.48463418783
ZWE,2000,1677.34896793251
AGO,2001,2189.17352158246
ALB,2001,2188.91854451375
ARE,2001,54169.4153530236
ARG,2001,10051.9448463043
ARM,2001,1351.12072694555
AUS,2001,46314.6235297968
AUT,2001,38929.753800545
AZE,2001,1640.93664540398
BEL,2001,36148.2880924306
BEN,2001,879.854463773645
BFA,2001,442.914122870048
BGD,2001,641.288922876274
BGR,2001,3937.70160937785
BIH,2001,2617.18230350812
BLR,2001,2753.0336970697
BOL,2001,2013.84581083123
BRA,2001,6823.0331851176
BWA,2001,4971.96371794188
CAN,2001,38200.456120621
CHE,2001,74439.4637644735
CHL,2001,8632.0148244056
CHN,2001,2405.89396743215
CIV,2001,1636.57318705218
CMR,2001,1169.92670464984
COD,2001,322.033920024307
COG,2001,2056.16505922617
COL,2001,4020.50789754842
CRI,2001,7854.2339580182
CUB,2001,4229.90309433356
CZE,2001,12958.4667607533
DEU,2001,35618.5143698493
DNK,2001,49557.1509962227
DOM,2001,4158.98430282429
DZA,2001,3610.00605631983
ECU,2001,4049.0001889951
EGY,2001,2492.03441188721
ESP,2001,24878.3784543991
ETH,2001,260.04231608135
FIN,2001,38784.1308115726
FRA,2001,33640.6738002565
GAB,2001,7556.76995314898
GBR,2001,40082.1359356822
GEO,2001,1661.83019106421
GHA,2001,1035.22666053257
GIN,2001,628.320554864936
GRC,2001,18742.4235780691
GTM,2001,3166.20351297452
HKG,2001,26885.4284833926
HND,2001,1789.18816032117
HRV,2001,9515.73569793698
HUN,2001,9365.95393193015
IDN,2001,1868.59172307292
IND,2001,778.507377528365
IRL,2001,44151.1536032557
IRN,2001,3917.29935489016
IRQ,2001,4116.09405320279
ISR,2001,28808.1300136037
ITA,2001,33243.599343976
JAM,2001,5234.02744397806
JOR,2001,3518.76635312228
JPN,2001,31476.0520665746
KAZ,2001,4822.52862802669
KEN,2001,1202.29348759987
KGZ,2001,749.423779561565
KHM,2001,632.833573980849
KOR,2001,18460.4288193829
KWT,2001,30573.4284224199
LAO,2001,954.123505414634
LBN,2001,6085.76041420146
LBR,2001,754.422355762017
LBY,2001,10467.8776146012
LKA,2001,1896.48251734068
LTU,2001,6854.52512826671
MAR,2001,2078.96606445313
MDA,2001,1432.2768928234
MDG,2001,478.40561494987
MEX,2001,9398.35074355724
MKD,2001,3169.32514368931
MLI,2001,766.960343246307
MMR,2001,328.973872713504
MNG,2001,1625.46152259484
MOZ,2001,317.185703581034
MRT,2001,1262.65567288639
MWI,2001,388.260039763569
MYS,2001,6334.92795651698
NAM,2001,3055.40444831936
NER,2001,406.923493665264
NGA,2001,1465.45720342309
NIC,2001,1482.31517247279
NLD,2001,41297.3198832208
NOR,2001,68899.5268987833
NZL,2001,31718.7628389095
OMN,2001,20546.0554077598
PAK,2001,1057.86767778646
PAN,2001,6787.86265820271
PER,2001,3261.6642505136
PHL,2001,1807.70892524758
PNG,2001,1920.78003889393
POL,2001,7494.96089503246
PRT,2001,19053.089945659
PRY,2001,3972.88427866739
QAT,2001,51633.898491151
ROU,2001,4875.30310600635
RUS,2001,5618.95556640625
SAU,2001,21193.0922894351
SDN,2001,1150.17626953125
SEN,2001,1067.36886550595
SGP,2001,33597.8690808226
SLV,2001,2978.59734844669
SRB,2001,3788.98233947399
SVK,2001,9277.35808851002
SVN,2001,16576.7158840406
SWE,2001,42014.4022302506
TCD,2001,572.806706828797
TGO,2001,667.298334712527
THA,2001,3599.02524877358
TKM,2001,2306.30057631688
TUN,2001,2941.73893592906
TUR,2001,5906.92348536699
TZA,2001,573.400146484375
UGA,2001,519.456547890884
UKR,2001,1547.2783203125
URY,2001,10643.5574019273
USA,2001,48361.0167607073
UZB,2001,1306.60633175114
VEN,2001,3796.80579715312
VNM,2001,1273.8052690094
YEM,2001,2129.77268762778
ZAF,2001,4786.482450463
ZMB,2001,822.020935308251
ZWE,2001,1690.14666163116
AGO,2002,2404.97792071531
ALB,2002,2297.10853513924
ARE,2002,52216.8753217152
ARG,2002,8861.56199282278
ARM,2002,1535.20452885187
AUS,2002,47599.4079289312
AUT,2002,39313.7225107545
AZE,2002,1782.47319183639
BEL,2002,36600.862592332
BEN,2002,893.137100961634
BFA,2002,448.128856317091
BGD,2002,655.672139362272
BGR,2002,4260.40477488601
BIH,2002,2743.13878615838
BLR,2002,2910.39937484153
BOL,2002,2029.66993638623
BRA,2002,6944.62257593723
BWA,2002,5175.47655317231
CAN,2002,38921.6673033743
CHE,2002,73824.3849167809
CHL,2002,8810.69052712257
CHN,2002,2610.72960252379
CIV,2002,1551.27925902838
CMR,2002,1189.96707897027
COD,2002,321.547848190451
COG,2002,2100.16876714574
COL,2002,4058.28493578738
CRI,2002,7989.55926102157
CUB,2002,4277.39565642359
CZE,2002,13179.9878092741
DEU,2002,35477.5151544301
DNK,2002,49624.5965359582
DOM,2002,4280.80182397408
DZA,2002,3754.66081538446
ECU,2002,4174.89793579965
EGY,2002,2498.48121191713
ESP,2002,25205.3154769045
ETH,2002,256.066635883709
FIN,2002,39343.0698997627
FRA,2002,33753.5782979758
GAB,2002,7338.75620613605
GBR,2002,40594.932929345
GEO,2002,1768.5970116888
GHA,2002,1052.46591644399
GIN,2002,650.554963973291
GRC,2002,19548.3677447396
GTM,2002,3213.26837369582
HKG,2002,27210.0693480769
HND,2002,1807.97305547292
HRV,2002,10062.0396800621
HUN,2002,9836.94065083321
IDN,2002,1926.37435868149
IND,2002,793.615912906381
IRL,2002,45974.4881988842
IRN,2002,4198.95356080727
IRQ,2002,3660.92527507177
ISR,2002,28195.8676389139
ITA,2002,33267.4474482048
JAM,2002,5305.87658697244
JOR,2002,3644.62434644332
JPN,2002,31416.1241772309
KAZ,2002,5267.6990320263
KEN,2002,1171.4262517349
KGZ,2002,742.44300111832
KHM,2002,662.188341283454
KOR,2002,19775.3800655139
KWT,2002,30702.2162068121
LAO,2002,994.492241963795
LBN,2002,6207.24133893746
LBR,2002,762.716393927064
LBY,2002,10170.3095776338
LKA,2002,1951.22522777045
LTU,2002,7374.0979710116
MAR,2002,2127.50708007813
MDA,2002,1547.57421231612
MDG,2002,406.70122213637
MEX,2002,9242.27886130016
MKD,2002,3240.11064526089
MLI,2002,766.073669042446
MMR,2002,364.855800197477
MNG,2002,1680.65335337555
MOZ,2002,340.13537022259
MRT,2002,1252.10300454131
MWI,2002,385.308980237095
MYS,2002,6516.90671560155
NAM,2002,3145.94566281247
NER,2002,412.123793192578
NGA,2002,1644.39518877633
NIC,2002,1475.48635411179
NLD,2002,41135.4190736263
NOR,2002,69472.9836807311
NZL,2002,32641.8202163485
OMN,2002,20150.1131971413
PAK,2002,1059.04171024589
PAN,2002,6825.1774775292
PER,2002,3398.74991419297
